0	-1.73472347597681e-18
0.01	-4.34874325200112e-06
0.02	-9.81949330727469e-06
0.03	-9.1887215854531e-06
0.04	0.000106770213045775
0.05	0.000300775519650298
0.06	0.000464459298174607
0.07	0.000491050515904404
0.08	0.000469560479914261
0.09	0.00040651106793247
0.1	0.000383139237626571
0.11	0.000386392485757496
0.12	0.000237881157930248
0.13	0.00010911115317435
0.14	0.000184445194659408
0.15	0.000539753913172198
0.16	0.00116317275208284
0.17	0.00183435727549583
0.18	0.00258776554573449
0.19	0.00360155007276399
0.2	0.00474658007768675
0.21	0.00544926369462996
0.22	0.00553207817459152
0.23	0.00535786800845545
0.24	0.00483223144816813
0.25	0.00372872000609931
0.26	0.00212909716286254
0.27	0.000461780823617378
0.28	-0.00104211559818947
0.29	-0.00246491905982742
0.3	-0.003938475940066
0.31	-0.00540558965327435
0.32	-0.00646304766834585
0.33	-0.00670567011019604
0.34	-0.00628437484617561
0.35	-0.00558433366131915
0.36	-0.00473733672645067
0.37	-0.00388107883749713
0.38	-0.00308624663713968
0.39	-0.00275867811222153
0.4	-0.00342728223365645
0.41	-0.00483753397116535
0.42	-0.00627300515422017
0.43	-0.00745606458687848
0.44	-0.00828975043200414
0.45	-0.00896067466337874
0.46	-0.00964280730256966
0.47	-0.00999516931652175
0.48	-0.00982563249253172
0.49	-0.00893856838427464
0.5	-0.00745247927592361
0.51	-0.00560212084267003
0.52	-0.0035722976266408
0.53	-0.0018488683671577
0.54	-0.000192358717915897
0.55	0.00126374003419077
0.56	0.00189938263725831
0.57	0.0018341992372333
0.58	0.00113233956621972
0.59	2.68962792201108e-05
0.6	-0.00114222658949041
0.61	-0.00225418979198076
0.62	-0.00335901977207785
0.63	-0.00451965561290572
0.64	-0.00574404953644587
0.65	-0.0069895277982794
0.66	-0.00777943321987572
0.67	-0.00784538786072878
0.68	-0.00750536286008249
0.69	-0.00677401679552056
0.7	-0.00573304276771486
0.71	-0.00492152319731977
0.72	-0.00426657517608186
0.73	-0.00366154087988158
0.74	-0.00306448525115252
0.75	-0.00183293823634476
0.76	-3.24642336648057e-05
0.77	0.00163117117419044
0.78	0.00302728431202111
0.79	0.00421223782267502
0.8	0.00539674094597094
0.81	0.00700862273375202
0.82	0.00890227569287931
0.83	0.0105605991436011
0.84	0.0119173066188597
0.85	0.0134390197421028
0.86	0.014835336647103
0.87	0.015319328970692
0.88	0.0148317315309825
0.89	0.0134972729536833
0.9	0.011648089250262
0.91	0.0090272684847532
0.92	0.00495264863621581
0.93	-0.000354812979689423
0.94	-0.0066673300498191
0.95	-0.0137830316389539
0.96	-0.021293403936691
0.97	-0.0291368017532433
0.98	-0.0367552577768773
0.99	-0.0428898101063736
1	-0.0472690361904527
1.01	-0.0501896045708519
1.02	-0.0516029492149831
1.03	-0.0517519478461121
1.04	-0.0501044073429053
1.05	-0.0456560986871401
1.06	-0.0385084493677981
1.07	-0.0296269605947788
1.08	-0.0202211885136221
1.09	-0.0111635030979531
1.1	-0.00242349315664693
1.11	0.00600383624339308
1.12	0.012982802295054
1.13	0.0179055636708563
1.14	0.0211442415848815
1.15	0.0229585182553196
1.16	0.0241388378369609
1.17	0.0245649048600064
1.18	0.0233453553674533
1.19	0.0211999542652311
1.2	0.0188091746642347
1.21	0.016258242209822
1.22	0.0137342985629768
1.23	0.0112292418815194
1.24	0.00876934429728513
1.25	0.0060644762824409
1.26	0.00264611911268181
1.27	-0.00157469228867263
1.28	-0.00572563620462184
1.29	-0.0089964458049601
1.3	-0.0115289978036184
1.31	-0.0133949504161459
1.32	-0.0145451674849557
1.33	-0.0148104659565299
1.34	-0.0132420545959401
1.35	-0.00924819590684284
1.36	-0.0030835692175022
1.37	0.00490454351740536
1.38	0.0143964201447539
1.39	0.025204431680514
1.4	0.0364162477705407
1.41	0.0466488724565037
1.42	0.055112861243921
1.43	0.0619402952595165
1.44	0.0675100238488915
1.45	0.0713414540900791
1.46	0.0727484572409197
1.47	0.0718761120046416
1.48	0.0689336524227394
1.49	0.0639968062492844
1.5	0.0577465749735696
1.51	0.0504581178683869
1.52	0.0415861451450773
1.53	0.0313655086735486
1.54	0.0208059363681666
1.55	0.0104156969981361
1.56	0.000777088070788884
1.57	-0.00711595508416252
1.58	-0.0131701349614332
1.59	-0.0179895824284207
1.6	-0.0210062297030429
1.61	-0.0209744952433247
1.62	-0.0177398814405398
1.63	-0.0118099536965274
1.64	-0.00392009097942189
1.65	0.0048270547550705
1.66	0.0134390572752286
1.67	0.0210380698089107
1.68	0.0273668935288804
1.69	0.032524759605735
1.7	0.0357089814461637
1.71	0.0358723602446647
1.72	0.0333179475195065
1.73	0.0291197220751472
1.74	0.0237756044748354
1.75	0.0180578644508171
1.76	0.012968834074418
1.77	0.00855107611134054
1.78	0.00568056711540293
1.79	0.00501679187189219
1.8	0.00497207128783443
1.81	0.00447319253187817
1.82	0.00306230495274482
1.83	-7.58484825327255e-05
1.84	-0.00458987643113234
1.85	-0.00946171354173279
1.86	-0.0149308874722831
1.87	-0.0213900089390782
1.88	-0.0283231618972461
1.89	-0.0348379742629507
1.9	-0.0398694472931781
1.91	-0.0432263827264894
1.92	-0.0450445761866708
1.93	-0.0440071943437938
1.94	-0.0401967072221738
1.95	-0.0354692542639154
1.96	-0.0298458897973613
1.97	-0.0233675615239567
1.98	-0.0168906949617409
1.99	-0.0109974538949368
2	-0.00609881744533712
2.01	-0.00307943412183392
2.02	-0.0024245390078671
2.03	-0.00239127417094133
2.04	-0.00183608417293776
2.05	-0.00140812728434436
2.06	-0.00186747809441237
2.07	-0.00408900749347635
2.08	-0.00792161904334573
2.09	-0.0122820393893188
2.1	-0.0168892215448923
2.11	-0.0219967018931728
2.12	-0.0279186102281585
2.13	-0.0342619519907765
2.14	-0.0401998513951581
2.15	-0.0454426584328591
2.16	-0.0499128976850419
2.17	-0.0537994452830053
2.18	-0.0568849160494516
2.19	-0.0591346534714761
2.2	-0.0608790216279782
2.21	-0.0604132526404711
2.22	-0.0565022655877654
2.23	-0.0499882314333298
2.24	-0.040933839251757
2.25	-0.0295249937631245
2.26	-0.0164933594359795
2.27	-0.000991360225208486
2.28	0.0173206203497964
2.29	0.0373383620545852
2.3	0.0584312484230209
2.31	0.080508833987631
2.32	0.103769530941343
2.33	0.126409977230521
2.34	0.145935924537248
2.35	0.161386100515142
2.36	0.171649812580715
2.37	0.175283686329818
2.38	0.17240407116899
2.39	0.164503289989335
2.4	0.152106062714347
2.41	0.135508959551852
2.42	0.115689684716614
2.43	0.0940195154155672
2.44	0.0724215469065026
2.45	0.0522495423252102
2.46	0.0330239820734896
2.47	0.0152527983914567
2.48	0.00152848785870829
2.49	-0.00759027846088378
2.5	-0.0138262215696756
2.51	-0.0193303516253962
2.52	-0.02602567062662
2.53	-0.0356490854755567
2.54	-0.048887184715229
2.55	-0.0646543810019442
2.56	-0.0824352349214961
2.57	-0.102185875260015
2.58	-0.121989141098936
2.59	-0.139053623260757
2.6	-0.152540717742947
2.61	-0.16152942276995
2.62	-0.163807252386743
2.63	-0.158261145803267
2.64	-0.143867773818068
2.65	-0.120626687054106
2.66	-0.0912131842656819
2.67	-0.060787970029447
2.68	-0.0356528541660528
2.69	-0.0195544818499315
2.7	-0.0138944055587272
2.71	-0.0193604669629133
2.72	-0.0360229768191984
2.73	-0.064173720015533
2.74	-0.103799548348618
2.75	-0.152877895708512
2.76	-0.209077279270019
2.77	-0.268993628831323
2.78	-0.325507046576887
2.79	-0.370787530694625
2.8	-0.401670857200046
2.81	-0.420336595087816
2.82	-0.425751935733816
2.83	-0.412432706219916
2.84	-0.379074182786885
2.85	-0.331237457768031
2.86	-0.276461479719326
2.87	-0.217624149755917
2.88	-0.153239867144006
2.89	-0.0837346537652557
2.9	-0.0145183896185336
2.91	0.0480232911851848
2.92	0.101834679807219
2.93	0.146069399469799
2.94	0.178731226372795
2.95	0.201561835494122
2.96	0.217721021943333
2.97	0.227448596337552
2.98	0.231233981385247
2.99	0.231264608233665
3	0.229521307677758
3.01	0.227122171335301
3.02	0.225215067208147
3.03	0.224810531424925
3.04	0.224302559124129
3.05	0.221438260953022
3.06	0.216004204695547
3.07	0.206112506186326
3.08	0.18847750768293
3.09	0.161303927510361
3.1	0.124526204177313
3.11	0.0811053922970753
