0.0000000000, -11899650671.9063
0.0100000000, 10397145987.2000
0.0200000000, -12295543773.4156
0.0300000000, 12497097465.8993
0.0400000000, 27562529425.5154
0.0500000000, 39712771084.3373
0.0600000000, 17467540437.5762
0.0700000000, -7504317485.9901
0.0800000000, 165217007.7268
0.0900000000, -24012085518.7925
0.1000000000, 8983865378.6620
0.1100000000, -24027753653.3128
0.1200000000, -58953339440.6151
0.1300000000, -40998946430.7150
0.1400000000, -20892688850.8412
0.1500000000, 15888281726.8023
0.1600000000, 27792345259.3805
0.1700000000, -10061917324.2524
0.1800000000, 22660609751.0124
0.1900000000, 64540814374.4353
0.2000000000, 80232004852.1301
0.2100000000, -41748389004.3657
0.2200000000, -51256120444.0204
0.2300000000, -14783554286.3641
0.2400000000, -32245367921.6078
0.2500000000, -64715345493.1419
0.2600000000, -64489000448.5693
0.2700000000, 20031982689.0151
0.2800000000, 51809711336.1680
0.2900000000, 48163399270.9169
0.3000000000, -28263876776.1134
0.3100000000, -67440163001.2446
0.3200000000, -42490146258.8687
0.3300000000, 45324293629.6839
0.3400000000, 32798462986.7135
0.3500000000, 26762016666.5614
0.3600000000, 25638968416.9294
0.3700000000, 37552948490.3431
0.3800000000, 74950951030.1300
0.3900000000, -3624074222.4272
0.4000000000, -121708680637.6002
0.4100000000, -112862878298.7219
0.4200000000, -10920541012.5031
0.4300000000, 43947877761.7023
0.4400000000, 113835690954.6945
0.4500000000, 33097942519.9487
0.4600000000, -22808787662.4484
0.4700000000, -35211901112.5783
0.4800000000, -48981513889.8541
0.4900000000, 10765099234.9050
0.5000000000, -11392469190.8694
0.5100000000, 22034578528.0609
0.5200000000, 4494201098.0471
0.5300000000, -57604937800.4941
0.5400000000, 73464709472.3940
0.5500000000, 18013793089.5054
0.5600000000, -31582447166.7477
0.5700000000, -34539807557.4453
0.5800000000, -71024744599.7940
0.5900000000, -19775268238.1334
0.6000000000, 22488384228.0501
0.6100000000, 69952022794.9027
0.6200000000, 47456845736.3802
0.6300000000, 28254456062.3195
0.6400000000, -35493530872.3094
0.6500000000, -69291333261.7307
0.6600000000, 12854687928.4311
0.6700000000, 64400495321.6116
0.6800000000, 39287599396.0109
0.6900000000, 95499759036.1446
0.7000000000, 57523622165.6421
0.7100000000, -54039941370.0950
0.7200000000, -48748227266.6966
0.7300000000, -107304161333.3249
0.7400000000, -75887072485.0108
0.7500000000, 92456124740.1773
0.7600000000, 99773788136.2893
0.7700000000, 15948797417.2516
0.7800000000, -35541378181.8412
0.7900000000, -113394156973.9893
0.8000000000, -100017982954.3660
0.8100000000, -27402625204.5413
0.8200000000, -47228021556.5987
0.8300000000, -121339289491.4740
0.8400000000, -118722562278.4794
0.8500000000, 25284452082.0566
0.8600000000, -7306556870.3761
0.8700000000, -68696340811.5946
0.8800000000, -60561058623.5872
0.8900000000, -26932333255.4128
0.9000000000, 134134602131.6519
0.9100000000, 99829568678.4895
0.9200000000, 24401185789.8295
0.9300000000, 40882179162.3758
0.9400000000, -5869179067.6076
0.9500000000, 5174624547.4820
0.9600000000, -413108216.3999
0.9700000000, -90341422406.9850
0.9800000000, -43941679923.6800
0.9900000000, 150180804771.2613
1.0000000000, 141203856179.8321
1.0100000000, 96611155350.2947
1.0200000000, -5578178176.7869
1.0300000000, -203574683505.9167
1.0400000000, -141044447785.8997
1.0500000000, 45850861948.0544
1.0600000000, 168185028398.8603
1.0700000000, 163717874665.9422
1.0800000000, 43461719347.2369
1.0900000000, -70618166425.5343
1.1000000000, 10821226856.0345
1.1100000000, 73475617667.3132
1.1200000000, -93756431157.2457
1.1300000000, -142085436660.1172
1.1400000000, -131370862200.7695
1.1500000000, -88646685578.1806
1.1600000000, 153558874406.9092
1.1700000000, 81521898901.3211
1.1800000000, -76989295998.8881
1.1900000000, 1139727871.3175
1.2000000000, -9098922043.7071
1.2100000000, 34022659952.8686
1.2200000000, 50712198179.1877
1.2300000000, 79669984900.2723
1.2400000000, 113673307598.5115
1.2500000000, 59401319172.8634
1.2600000000, -56648983263.9420
1.2700000000, -148641261806.5339
1.2800000000, 1066876004.0687
1.2900000000, 120990475167.5817
1.3000000000, 121985104213.3927
1.3100000000, 91813532894.0303
1.3200000000, -26957868348.0645
1.3300000000, -128446474308.3504
1.3400000000, -22762626164.8587
1.3500000000, 21911266342.7701
1.3600000000, 38012828071.5942
1.3700000000, 21935586659.1695
1.3800000000, 46054398948.7052
1.3900000000, 134676293174.7967
1.4000000000, 50469490842.2363
1.4100000000, -113814866218.9397
1.4200000000, -248553137773.9590
1.4300000000, -166092390369.0272
1.4400000000, -5376227822.6698
1.4500000000, 26572114909.5596
1.4600000000, 7900012256.6827
1.4700000000, 88796673258.3191
1.4800000000, 89638339661.7408
1.4900000000, 102801803880.4405
1.5000000000, 216567087395.2022
1.5100000000, 188094467434.4994
1.5200000000, -27830276028.0766
1.5300000000, -116122693184.9053
1.5400000000, -120271525957.0005
1.5500000000, -166344518419.7724
1.5600000000, -103263170942.8169
1.5700000000, 57766329502.5935
1.5800000000, 17411288859.6863
1.5900000000, -159120814248.0778
1.6000000000, -112752308868.4049
1.6100000000, 70892110866.1179
1.6200000000, 159406162710.6223
1.6300000000, 227720716700.0461
1.6400000000, 198786729676.9669
1.6500000000, 94513806963.5648
1.6600000000, -14675786278.8332
1.6700000000, -133316239599.1938
1.6800000000, -51914826669.0253
1.6900000000, 96790644739.4191
1.7000000000, 54768559207.9909
1.7100000000, -107645786165.1114
1.7200000000, -104359444532.1928
1.7300000000, -51288845028.7779
1.7400000000, -98983191918.1709
1.7500000000, -32106784263.4302
1.7600000000, 27185948787.2834
1.7700000000, -76342489622.8859
1.7800000000, 182728379274.8340
1.7900000000, 302685055060.3042
1.8000000000, 103775360276.9758
1.8100000000, 13784462797.1772
1.8200000000, -144853639034.3756
1.8300000000, -320586890403.7756
1.8400000000, -206812682002.2618
1.8500000000, 43219012010.2855
1.8600000000, 52120099064.3223
1.8700000000, 43414119951.2260
1.8800000000, 22782434455.1778
1.8900000000, 64245053544.0135
1.9000000000, 146118493817.9567
1.9100000000, 25269329357.2823
1.9200000000, -95270934856.3631
1.9300000000, 179819114107.1891
1.9400000000, 78071438517.5732
1.9500000000, -148041311085.9800
1.9600000000, -53040106140.3453
1.9700000000, -56112002577.6941
1.9800000000, -23139677838.7804
1.9900000000, -29990346535.5918
2.0000000000, 1029924493.7800
2.0100000000, -236801541056.7283
2.0200000000, -360689381542.9521
2.0300000000, -30286851106.5763
2.0400000000, 184913241134.4381
2.0500000000, 232738734276.3819
2.0600000000, 138607209962.0296
2.0700000000, -140823061011.7449
2.0800000000, -184686152349.3029
2.0900000000, -73882691668.6147
2.1000000000, 1284412681.2441
2.1100000000, 34194464022.8454
2.1200000000, -17749244571.3636
2.1300000000, 94486040649.2251
2.1400000000, 233779475237.0784
2.1500000000, 321300881343.9390
2.1600000000, 344520461710.5022
2.1700000000, 221891278169.8372
2.1800000000, 187935802781.1298
2.1900000000, -31562614085.0765
2.2000000000, -262934601120.7915
2.2100000000, 43192981090.5920
2.2200000000, 189348909850.2031
2.2300000000, 158509459505.5629
2.2400000000, 230792365223.8740
2.2500000000, 82014255153.8087
2.2600000000, -141139646577.9215
2.2700000000, -9175899191.9434
2.2800000000, -69597258546.5090
2.2900000000, -196160829663.6994
2.3000000000, -264186564401.2863
2.3100000000, -123786939683.2216
2.3200000000, 249101026655.1260
2.3300000000, 185391466316.2351
2.3400000000, 120592326053.0323
2.3500000000, 111152027091.0596
2.3600000000, -25348909597.4880
2.3700000000, -328946534328.1884
2.3800000000, -351055462121.1642
2.3900000000, -201186036732.1410
2.4000000000, -232829966452.0694
2.4100000000, -283476715461.7421
2.4200000000, -362682606250.9083
2.4300000000, -367003738920.0220
2.4400000000, -206942588687.2082
2.4500000000, -121708680637.6002
2.4600000000, -420830722575.6724
2.4700000000, -343067688478.0864
2.4800000000, 199645750026.8510
2.4900000000, 551054736828.8044
2.5000000000, 694943744353.3969
2.5100000000, 580908483014.3857
2.5200000000, 375665837339.9208
2.5300000000, -37914654317.3217
2.5400000000, -251570245323.1910
2.5500000000, -186154544133.5347
2.5600000000, -283570922599.6803
2.5700000000, -456004692919.5545
2.5800000000, -331995870635.1363
2.5900000000, -127701246264.5548
2.6000000000, -376146789570.4475
2.6100000000, -497138504305.6337
2.6200000000, -494870095589.4896
2.6300000000, -504980008971.3864
2.6400000000, -99136898301.1227
2.6500000000, 311830584845.9385
2.6600000000, 580407697702.1879
2.6700000000, 298802729323.1658
2.6800000000, -329504339750.1911
2.6900000000, -585564298936.7013
2.7000000000, -502431457976.6366
2.7100000000, -86568674446.0801
2.7200000000, 458635055376.1981
2.7300000000, 750015253883.9153
2.7400000000, 743296797467.7947
2.7500000000, 692655502555.5815
2.7600000000, 80559994440.2676
2.7700000000, -419784527517.5164
2.7800000000, -236254643829.6447
2.7900000000, 441538938975.6193
2.8000000000, 470311782210.1201
2.8100000000, -484631267176.7300
2.8200000000, -570560572652.4347
2.8300000000, 316731835153.9351
2.8400000000, 1023446513479.1921
2.8500000000, 657736883138.2162
2.8600000000, -333203209481.8708
2.8700000000, -631282031324.0376
2.8800000000, 36803258003.1716
2.8900000000, 751710982366.8035
2.9000000000, 647701343812.5865
2.9100000000, 112929071208.7996
2.9200000000, 54456683998.7112
2.9300000000, -255105492131.0833
2.9400000000, -750602808928.4248
2.9500000000, -480426653862.4346
2.9600000000, -154774642313.3541
2.9700000000, -270890146006.1536
2.9800000000, -375584025878.0271
2.9900000000, -370950522172.5919
3.0000000000, -356157522381.0817
3.0100000000, -365702192935.3492
3.0200000000, -121590673801.6565
3.0300000000, 316136842703.7990
3.0400000000, 353680866307.3900
3.0500000000, 543215711298.2607
3.0600000000, 1113649848055.0415
3.0700000000, 1207234723055.8311
3.0800000000, 1007178428238.3862
3.0900000000, 527118686386.8689
3.1000000000, -53551055906.8998
3.1100000000, -309044036871.1342
3.1200000000, -328961409139.4419
3.1300000000, -27367421484.5749
3.1400000000, 293742814361.7996
3.1500000000, 324828690746.2046
3.1600000000, 216344956880.4847
3.1700000000, 96749986921.9932
3.1800000000, -200352551474.9085
3.1900000000, -605575878342.9470
3.2000000000, -978343606623.6630
3.2100000000, -1152874725330.2671
3.2200000000, -208348010437.1339
3.2300000000, 1094324989101.6611
3.2400000000, 1228942030944.9648
3.2500000000, 776209796501.1594
3.2600000000, 316124447027.7545
3.2700000000, -279106000088.4503
3.2800000000, -1413781393850.1780
3.2900000000, -2252730665082.9858
3.3000000000, -2154770116438.4866
3.3100000000, -933025015004.9596
3.3200000000, 695764338107.5430
3.3300000000, 1323845805876.8899
3.3400000000, 1384971363587.5437
3.3500000000, 1001925140730.7257
3.3600000000, 828487320651.2468
3.3700000000, 995340557615.8857
3.3800000000, 1000162475597.1976
3.3900000000, 620235004833.1764
3.4000000000, -63159192322.5150
3.4100000000, -304447720193.8325
3.4200000000, -34757971455.8286
3.4300000000, 746874189574.2383
3.4400000000, 1072315226717.0413
3.4500000000, 15493107574.5036
3.4600000000, -1236424061005.4270
3.4700000000, -985649618084.2932
3.4800000000, -399490326697.4558
3.4900000000, -299206828362.2166
3.5000000000, -394787407206.1713
3.5100000000, -498502028670.5291
3.5200000000, -710314382648.5808
3.5300000000, -799342607135.4111
3.5400000000, -1087140455266.2668
3.5500000000, -1402077396528.9583
3.5600000000, -1023466346560.8633
3.5700000000, -788769095469.4500
3.5800000000, -752494389092.8160
3.5900000000, -869645923389.4152
3.6000000000, -619310287400.2565
3.6100000000, 11029821292.5114
3.6200000000, 534288345411.0096
3.6300000000, 380001844820.2880
3.6400000000, -108535051964.5441
3.6500000000, -318412688825.5698
3.6600000000, -260004263303.8709
3.6700000000, 377262400414.4528
3.6800000000, 971461527283.7549
3.6900000000, 992655654184.6464
3.7000000000, 874740546243.7059
3.7100000000, 1078748582584.1383
3.7200000000, 1589504976592.2634
3.7300000000, 1312074871905.0300
3.7400000000, 144834301779.7462
3.7500000000, -714642952723.3213
3.7600000000, -938134512670.5039
3.7700000000, -949017916237.5776
3.7800000000, -341961994174.9168
3.7900000000, 649612757058.6488
3.8000000000, 1149116356353.5737
3.8100000000, 964259639501.8987
3.8200000000, -303602335087.5974
3.8300000000, -1307587637176.9194
3.8400000000, -1637900175005.2124
3.8500000000, -1733284902167.6641
3.8600000000, -1599723971923.3518
3.8700000000, -1071209532413.8717
3.8800000000, -21447593684.6495
3.8900000000, 1170223713522.1536
3.9000000000, 2127469879518.0723
3.9100000000, 2762475571925.8789
3.9200000000, 3139254540974.5962
3.9300000000, 2460990418306.6826
3.9400000000, 1357780208616.3218
3.9500000000, 649897857607.6725
3.9600000000, 480101887150.0686
3.9700000000, 504204039651.0005
3.9800000000, 475475820850.2599
3.9900000000, 259592726859.1935
4.0000000000, 197819371118.4539
4.0100000000, 19020768228.6566
4.0200000000, 33592034167.0826
4.0300000000, -24431852692.3636
4.0400000000, -993624996051.3265
4.0500000000, -1725254983226.0347
