time_s,roof_displacement_m,story_1_drift_ratio,story_2_drift_ratio,story_3_drift_ratio,isolation_displacement_m,total_base_shear_N,iso1_disp_m,iso1_force_N,iso1_z_m,iso2_disp_m,iso2_force_N,iso2_z_m,iso3_disp_m,iso3_force_N,iso3_z_m
16.818828582763672,-0.01337544247508049,-0.000570995681401756,-0.00023276157056291896,-7.40253987411658e-05,-0.010215424932539463,-30245.58686433619,-0.010085701011121273,-10026.73885563575,-0.004746404607644012,-0.010474872775375843,-10192.109153064692,-0.004812958881856373,-0.010085701011121273,-10026.73885563575,-0.004746404607644012
16.828828811645508,-0.013601643964648247,-0.0005832688744973252,-0.0002526667796903186,-9.139637566275067e-05,-0.010263248657186827,-30283.664245538348,-0.010128619149327278,-10038.963291235252,-0.004750579671738171,-0.010532507672905922,-10205.737663067841,-0.004817098366198552,-0.010128619149327278,-10038.963291235252,-0.004750579671738171
16.838829040527344,-0.013796690851449966,-0.0005950921870492125,-0.00027275126841333177,-0.00010971212759613991,-0.010277490752438704,-30294.643940338567,-0.010138113982975483,-10041.661407970036,-0.0047515000050907825,-0.010556244291365147,-10211.321124398497,-0.004818787734348412,-0.010138113982975483,-10041.661407970036,-0.0047515000050907825
16.848827362060547,-0.013957049697637558,-0.0006055199817098951,-0.0002926862281229761,-0.00012881122529506683,-0.010259786931176981,-30188.421012768224,-0.010116411373019218,-9998.256188057507,-0.004729797395134518,-0.010546538047492504,-10191.908636653212,-0.004809081490475769,-0.010116411373019218,-9998.256188057507,-0.004729797395134518
16.858827590942383,-0.014078616164624691,-0.000613685179915693,-0.00031214673072099686,-0.0001485032650331656,-0.010211009532213211,-29895.756618985608,-0.010064536705613136,-9894.506853245342,-0.004677922727728436,-0.01050395518541336,-10106.742912494925,-0.004766498628396626,-0.010064536705613136,-9894.506853245342,-0.004677922727728436
16.86882781982422,-0.014158904552459717,-0.000619181104142357,-0.00033081121121843654,-0.00016857042080826228,-0.010132078702251116,-29422.17163921304,-0.009982652962207794,-9730.739366434658,-0.004596038984323094,-0.010430930182337761,-9960.692906343726,-0.004693473625321026,-0.009982652962207794,-9730.739366434658,-0.004596038984323094
16.878828048706055,-0.014198187738656998,-0.0006217480188718547,-0.000348367676552799,-0.0001887674443423748,-0.010026208435495695,-28786.95003868051,-0.009874329902231693,-9514.093246482456,-0.004487715924346993,-0.010329965502023697,-9758.763545715598,-0.004592508945006962,-0.009874329902231693,-9514.093246482456,-0.004487715924346993
16.88882827758789,-0.014198251068592072,-0.0006215232079503711,-0.00036452172531021963,-0.00020882321728600396,-0.00989672572662433,-28010.05378545232,-0.009743350557982922,-9252.134557984913,-0.004356736580098221,-0.010203476063907146,-9505.784669482497,-0.0044660195068904115,-0.009743350557982922,-9252.134557984913,-0.004356736580098221
16.898828506469727,-0.014160464517772198,-0.0006184967545171579,-0.0003790058609512117,-0.00022844049251741832,-0.009747069329023361,-27112.115399846505,-0.009592861868441105,-8951.157178901278,-0.004206247890556404,-0.010055484250187874,-9209.801042043951,-0.004318027693171139,-0.009592861868441105,-8951.157178901278,-0.004206247890556404
16.908828735351562,-0.01408442948013544,-0.0006126398565592591,-0.00039158311362067855,-0.00024730236166053347,-0.009578938285509745,-26103.32913876481,-0.00942453183233738,-8614.497106693827,-0.004037917854452679,-0.009887751191854477,-8874.334925377158,-0.004150294634837742,-0.00942453183233738,-8614.497106693827,-0.004037917854452679
16.9188289642334,-0.013967601582407951,-0.0006038212665805112,-0.0004020462640457683,-0.00026507872260279127,-0.009392195070783297,-24982.86985040612,-0.009238245896995068,-8241.925236009203,-0.003851631919110367,-0.009700093418359756,-8499.019378387717,-0.0039626368613430215,-0.009238245896995068,-8241.925236009203,-0.003851631919110367
16.9288272857666,-0.01380738615989685,-0.000591919653945499,-0.00041021396302514605,-0.00028143559272090596,-0.009186537005007267,-23748.921455749944,-0.009033727459609509,-7832.888361238086,-0.003647113481724808,-0.009492156095802784,-8083.144733273772,-0.003754699538786049,-0.009033727459609509,-7832.888361238086,-0.003647113481724808
16.938827514648438,-0.013604466803371906,-0.0005770217696273766,-0.00041592892052398785,-0.00029604493950804073,-0.008964082536598047,-22414.19464529462,-0.008813089691102505,-7391.612824224078,-0.0034264757132178043,-0.00926606822758913,-7630.9689968464645,-0.0035286116705723954,-0.008813089691102505,-7391.612824224078,-0.0034264757132178043
16.948827743530273,-0.013363730162382126,-0.000559477635693771,-0.00041906023398041725,-0.0003085908893909719,-0.008730066629747549,-21010.09920419164,-0.008581526577472687,-6928.4865969644425,-0.0031949125995879863,-0.009027146734297276,-7153.126010262755,-0.0032896901772805406,-0.008581526577472687,-6928.4865969644425,-0.0031949125995879863
16.95882797241211,-0.013090983964502811,-0.0005396996210846636,-0.0004195095971226692,-0.0003187764539486832,-0.008490235544741154,-19571.112694153264,-0.008344730362296104,-6454.894166611278,-0.002958116384411404,-0.008781245909631252,-6661.324360930708,-0.0030437893526145173,-0.008344730362296104,-6454.894166611278,-0.002958116384411404
16.968828201293945,-0.012789995409548283,-0.0005179805750096284,-0.0004172120760712359,-0.0003263299974302451,-0.008248513874908289,-18120.78267515607,-0.008106582798063755,-5978.599038146579,-0.0027199688201790546,-0.008532376028597355,-6163.5845988629135,-0.00279491947158062,-0.008106582798063755,-5978.599038146579,-0.0027199688201790546
16.97882843017578,-0.012463393621146679,-0.0004945449634558625,-0.00041213585063815117,-0.0003310148086812761,-0.008007689379155636,-16675.835700640157,-0.007869835942983627,-5505.105327986324,-0.002483221965098927,-0.008283396251499653,-5665.625044667509,-0.002545939694482918,-0.007869835942983627,-5505.105327986324,-0.002483221965098927
16.988828659057617,-0.012113630771636963,-0.00046960561087837935,-0.0004042780751155482,-0.0003326350512603919,-0.007770163317521413,-15250.67933083482,-0.007636853959411383,-5039.141360841834,-0.002250239981526682,-0.008036782033741474,-5172.396609151152,-0.002299325476724739,-0.007636853959411383,-5039.141360841834,-0.002250239981526682
16.998828887939453,-0.011742343194782734,-0.000443319764195217,-0.00039366384347279865,-0.0003310430070592297,-0.00753744738176465,-13854.383716294244,-0.007409116718918085,-4583.666879855239,-0.0020225027410333846,-0.007794108707457781,-4687.049956583765,-0.002056652150441046,-0.007409116718918085,-4583.666879855239,-0.0020225027410333846
17.008827209472656,-0.01134971808642149,-0.00041574683833729345,-0.00038033946313791804,-0.0003261463199224737,-0.007309680649389823,-12487.783322045281,-0.007186743896454573,-4138.921234928214,-0.0018001299185698722,-0.0075555541552603245,-4209.940852188853,-0.0018180975982435895,-0.007186743896454573,-4138.921234928214,-0.0018001299185698722
17.018827438354492,-0.010936323553323746,-0.00038695793288449443,-0.0003643685744868384,-0.0003179111000564363,-0.0070870681665837765,-11152.108425209,-0.006969920359551907,-3705.274161122882,-0.0015833063816672061,-0.007321363780647516,-3741.560102963236,-0.0015839072236307813,-0.006969920359551907,-3705.274161122882,-0.0015833063816672061
17.028827667236328,-0.01050609815865755,-0.0003572162326977208,-0.0003458324095441235,-0.0003063627001312044,-0.006872217326114575,-9863.003382393792,-0.006761207710951567,-3287.8488639222023,-0.0013745937330668662,-0.007094236556440592,-3287.3056545493873,-0.0013567799994238568,-0.006761207710951567,-3287.8488639222023,-0.0013745937330668662
17.038827896118164,-0.010066423565149307,-0.00032698545880891665,-0.00032483418989512656,-0.0002915849391784933,-0.006670167048772176,-8650.701718339398,-0.00656557222828269,-2896.577898584449,-0.0011789582503979896,-0.006879356689751148,-2857.5459211705,-0.0011419001327344133,-0.00656557222828269,-2896.577898584449,-0.0011789582503979896
17.048828125,-0.009626158513128757,-0.0002968157382888926,-0.0003015089573131667,-0.0002737115654680464,-0.006486827973276377,-7550.667265364602,-0.006388838402926922,-2543.1102478729126,-0.0010022244250422214,-0.0066828071139752865,-2464.4467696187767,-0.0009453505569585515,-0.006388838402926922,-2543.1102478729126,-0.0010022244250422214
17.058828353881836,-0.009193512611091137,-0.00026721714271439443,-0.00027603055867883895,-0.0002529231520990531,-0.006327297538518906,-6593.484656819775,-0.00623601907864213,-2237.4715993033287,-0.0008494051007574294,-0.006509854458272457,-2118.541458213118,-0.0007723979012557221,-0.00623601907864213,-2237.4715993033287,-0.0008494051007574294
17.068828582763672,-0.008774773217737675,-0.00023858720885106802,-0.00024861772544682026,-0.00022944011208083894,-0.006194851050774257,-5798.80573035188,-0.00611031474545598,-1986.0629329310298,-0.0007237007675712798,-0.0063639236614108086,-1826.6798644898206,-0.0006264671043940736,-0.00611031474545598,-1986.0629329310298,-0.0007237007675712798
17.078828811645508,-0.008374287746846676,-0.00021121067995274516,-0.0002195329094926516,-0.00020351855912142329,-0.006090944012006124,-5175.363497743085,-0.006013116799294949,-1791.6670406089663,-0.0006265028214102481,-0.006246598437428474,-1592.0294165251526,-0.0005091418804117395,-0.006013116799294949,-1791.6670406089663,-0.0006265028214102481
17.088829040527344,-0.00799340009689331,-0.00018519362331264548,-0.0001890791787041558,-0.00017544772062036727,-0.006014406215399504,-4716.136718103364,-0.005943209398537874,-1651.8522390948176,-0.0005565954206531738,-0.006156799849122763,-1412.432239913729,-0.0004193432921060277,-0.005943209398537874,-1651.8522390948176,-0.0005565954206531738
