time_s,iso1_disp_m,iso1_force_N,iso1_z_m,iso2_disp_m,iso2_force_N,iso2_z_m,iso3_disp_m,iso3_force_N,iso3_z_m
2.5288281440734863,-0.0010110336588695645,-1718.7317918234492,-0.0008513833820718383,-0.0011265957728028297,-1889.527444873362,-0.0009351936145226732,-0.0010110336588695645,-1718.7317918234492,-0.0008513833820718383
2.538828134536743,-0.0010281415889039636,-1751.9681026991257,-0.0008679757598993312,-0.0011398938950151205,-1915.2153813367443,-0.0009480136799132801,-0.0010281415889039636,-1751.9681026991257,-0.0008679757598993312
2.548828125,-0.0010343230096623302,-1763.9721104688128,-0.0008739683207908315,-0.0011420455994084477,-1919.3711774709159,-0.0009500876934368795,-0.0010343230096623302,-1763.9721104688128,-0.0008739683207908315
2.558828115463257,-0.0010241159470751882,-1743.5579852945289,-0.0008637612582036895,-0.0011275570141151547,-1890.3940068843299,-0.0009355991081435865,-0.0010241159470751882,-1743.5579852945289,-0.0008637612582036895
2.5688281059265137,-0.0009917094139382243,-1678.7449190206012,-0.0008313547250667257,-0.0010904885130003095,-1816.2570046546393,-0.0008985306070287412,-0.0009917094139382243,-1678.7449190206012,-0.0008313547250667257
2.5788280963897705,-0.0009311692556366324,-1557.6646024174174,-0.0007708145667651338,-0.0010246544843539596,-1684.5889473619395,-0.0008326965783823913,-0.0009311692556366324,-1557.6646024174174,-0.0007708145667651338
2.5888280868530273,-0.0008470583707094193,-1389.442832562991,-0.0006867036818379206,-0.0009346318547613919,-1504.5436881768042,-0.0007426739487898236,-0.0008470583707094193,-1389.442832562991,-0.0006867036818379206
2.598828077316284,-0.0007455993327312171,-1186.5247566065868,-0.0005852446438597185,-0.0008266494842246175,-1288.5789471032554,-0.0006346915782530492,-0.0007455993327312171,-1186.5247566065868,-0.0005852446438597185
2.608828067779541,-0.0006213060114532709,-937.9381140506945,-0.0004609513225817723,-0.0006948217051103711,-1024.9233888747626,-0.0005028637991388029,-0.0006213060114532709,-937.9381140506945,-0.0004609513225817723
2.618828058242798,-0.0004660126578528434,-627.3514068498395,-0.0003056579689813448,-0.0005304694059304893,-696.2187905149989,-0.00033851149995892105,-0.0004660126578528434,-627.3514068498395,-0.0003056579689813448
2.6288280487060547,-0.00027766384300775826,-250.65377715966915,-0.00011730915413625965,-0.00033120086300186813,-297.6817046577566,-0.00013924295703029988,-0.00027766384300775826,-250.65377715966915,-0.00011730915413625965
2.6388280391693115,-6.375798693625256e-05,177.0064938468325,9.651699607392515e-05,-0.00010449489491293207,155.59863715169413,8.739375086473018e-05,-6.375798693625256e-05,177.0064938468325,9.651699607392515e-05
2.6488280296325684,0.00015332232578657568,609.5534182037904,0.0003127479924342805,0.00012676425103563815,616.3427428485588,0.000317719114602629,0.00015332232578657568,609.5534182037904,0.0003127479924342805
2.658828020095825,0.0003450371150393039,989.303514996693,0.0005025262123646119,0.00033323862589895725,1025.016584287794,0.0005219435377357359,0.0003450371150393039,989.303514996693,0.0005025262123646119
2.668828010559082,0.0004969277651980519,1288.1800242736304,0.0006518353935546448,0.0004999680677428842,1352.5203570527685,0.0006855387106728842,0.0004969277651980519,1288.1800242736304,0.0006518353935546448
2.678828239440918,0.0006240649381652474,1536.6372255861604,0.000775910911457703,0.0006423146114684641,1629.8677129296411,0.0008240190798856815,0.0006240649381652474,1536.6372255861604,0.000775910911457703
2.688828229904175,0.0007603497360832989,1800.6728799579155,0.0009077041612366239,0.0007949970313347876,1924.2932169389285,0.0009709439546344473,0.0007603497360832989,1800.6728799579155,0.0009077041612366239
2.6988282203674316,0.0009292083559557796,2123.7289904314657,0.0010688463972820463,0.0009819415863603354,2279.4567540346343,0.001148032944946632,0.0009292083559557796,2123.7289904314657,0.0010688463972820463
2.7088282108306885,0.0011287288507446647,2498.8572537764658,0.0012557812466852628,0.0012009739875793457,2687.135155283853,0.0013510725034346937,0.0011287288507446647,2498.8572537764658,0.0012557812466852628
2.7188282012939453,0.0013343036407604814,2877.42007231277,0.0014442051095982747,0.0014265094650909305,3096.770161021029,0.0015547995865852293,0.0013343036407604814,2877.42007231277,0.0014442051095982747
2.728828191757202,0.0015126904472708702,3199.303061055723,0.0016042284296466506,0.0016240003751590848,3446.8989551866307,0.0017286836408793274,0.0015126904472708702,3199.303061055723,0.0016042284296466506
2.738828182220459,0.001641302602365613,3427.6889644215344,0.001717662475886828,0.0017698109149932861,3700.411117565378,0.0018544368558242365,0.001641302602365613,3427.6889644215344,0.001717662475886828
2.748828172683716,0.0017146217869594693,3556.639007527808,0.0017816720151746638,0.00185786047950387,3851.6002028333614,0.0019293758709910392,0.0017146217869594693,3556.639007527808,0.0017816720151746638
2.7588281631469727,0.001745825749821961,3611.288022341133,0.00180879234071523,0.0019013698911294341,3925.836009340771,0.0019661573790672776,0.001745825749821961,3611.288022341133,0.00180879234071523
2.7688281536102295,0.0017686097417026758,3651.066424200481,0.0018285291842264281,0.0019348362693563104,3982.652898606038,0.001994299616668635,0.0017686097417026758,3651.066424200481,0.0018285291842264281
2.7788281440734863,0.00181300169788301,3728.09371624785,0.0018667334455050259,0.0019891473930329084,4074.1047158189945,0.0020395736718503703,0.00181300169788301,3728.09371624785,0.0018667334455050259
2.788828134536743,0.0018736886559054255,3832.491991987973,0.0019184858559986476,0.002058850834146142,4190.2161300167245,0.0020970163403169003,0.0018736886559054255,3832.491991987973,0.0019184858559986476
2.798828125,0.0019223359413444996,3915.588345039202,0.0019596603952130275,0.0021147560328245163,4282.520431482359,0.002142655172736793,0.0019223359413444996,3915.588345039202,0.0019596603952130275
2.808828115463257,0.001958488253876567,3977.011359887119,0.001990085544473401,0.002156465547159314,4350.923581814612,0.0021764615932098317,0.001958488253876567,3977.011359887119,0.001990085544473401
