time_s,ground_accel_mps2,roof_disp_m,drift_story1,drift_story2,drift_story3,mean_isolation_disp_m,total_base_shear_N
3.82,-0.303602335087597,0.00386084192526108,0.000236427877053658,0.000197417061332642,0.000186561809295881,0.00162737763360523,8225.07379943661
3.83,-1.30758763717692,0.00387222905200178,0.000236737189597887,0.000218607172836404,0.000213220834926762,0.001465394341502,7253.17404681721
3.84,-1.63790017500521,0.00398742841121212,0.000244152899315482,0.000238934121687299,0.000236468058489589,0.00139703012503958,6842.98874804271
3.85,-1.73328490216766,0.00424929916169482,0.000261236684561996,0.000258234881685907,0.000256020602808044,0.00145752735309341,7186.23528479033
3.86,-1.59972397192335,0.004666539937888,0.00028830335369746,0.000276499646160689,0.000271647033565932,0.00165531981756131,8287.85109194537
3.87,-1.07120953241387,0.00522088286848777,0.00032387385454362,0.000293836588204538,0.000283188216852433,0.00197764769392564,10019.3529848209
3.88,-0.0214475936846495,0.00585586945461626,0.000364075326624617,0.000310387792608373,0.000290595042625535,0.00238166007192557,12075.4203650804
3.89,1.17022371352215,0.00647596220972868,0.000402890449659953,0.000326201224753324,0.000293977638243922,0.00279291268416277,14037.7265646496
3.9,2.12746987951807,0.00697181746126429,0.000434179054608083,0.000341101518238996,0.000293645681737943,0.00312368294475822,15526.0971488806
3.91,2.76247557192588,0.0072507552667896,0.000453509080330078,0.000354614671913756,0.000290116072027716,0.00329709189941202,16280.4240094749
3.92,3.1392545409746,0.00724886244416568,0.000457880531828446,0.000365960184258683,0.000284082801876121,0.00326033777949798,16059.8992899906
3.93,2.46099041830668,0.00694976023402944,0.000444984175227779,0.000374089169426152,0.000276359430319402,0.00300620224412544,14535.0860777554
3.94,1.35778020861632,0.00640688637744586,0.000416028091500282,0.000377791192127288,0.00026778936206341,0.00258509525295833,12008.4441307527
3.95,0.649897857607672,0.00571119443350592,0.000375634573172952,0.000375887164880022,0.000259123905097816,0.00207287011816308,8935.0933219812
3.96,0.480101887150069,0.00493071045084784,0.000327365566656653,0.000367420497691348,0.000250909725610603,0.00152620560699686,5655.10625498391
3.97,0.504204039651,0.00409149609041428,0.000272471227797338,0.000351765657691286,0.000243422293488594,0.000967923046096302,2305.41088958056
3.98,0.47547582085026,0.00319749885256718,0.000211121931393843,0.00032866269003419,0.000236644052374533,0.000402355626877943,-1081.87589928299
3.99,0.259592726859193,0.0022548836295017,0.000144134373159392,0.000298218468881966,0.000230271508733931,-0.000166564033289341,-4419.2200500516
4,0.197819371118454,0.00127641744094169,7.32634901686039e-05,0.000260897064789464,0.00022374164452177,-0.000732030477185727,-7596.27867354497
4.01,0.0190207682286566,0.000274601774249414,4.24040911084587e-07,0.000217490724741884,0.000216279209784145,-0.0012884965373242,-10533.0519539586
4.02,0.0335920341670826,-0.000740972643865124,-7.26954946008415e-05,0.000169062093370354,0.000206965596832068,-0.00183296854803082,-13189.0455757851
4.03,-0.0244318526923636,-0.00176560997208256,-0.000144813343207547,0.000116860745319886,0.000194824071252016,-0.00236634727619424,-15562.5091675242
4.04,-0.993624996051327,-0.00277291932837515,-0.000213616107337332,6.22417656185352e-05,0.000178906182029838,-0.0028720339534949,-17600.5691383666
4.05,-1.72525498322603,-0.00369492153646332,-0.000275077175534529,6.61966330026088e-06,0.000158362783135128,-0.00329858051170641,-19168.443817015
4.06,-2.36741050157631,-0.00445478444532625,-0.000325682374364046,-4.8564204487578e-05,0.000132505463811613,-0.00358451643118221,-20151.5195631472
4.07,-2.81312430424372,-0.0049907330537009,-0.000363295194329881,-0.000101894750733064,0.000100868906960392,-0.00367917731653171,-20468.2397233879
4.08,-3.40742259652138,-0.00524899714532311,-0.000384397935008704,-0.000152018264514759,6.32566615545812e-05,-0.00354562280863514,-19666.9126760084
4.09,-3.5471714482471,-0.00518427499428335,-0.000383778863057128,-0.000197620771387914,1.97546121086132e-05,-0.00316235291387221,-17367.2933074308
4.1,-3.83455280166287,-0.00476618548442354,-0.000357814297105037,-0.000237400282349802,-2.92675715833006e-05,-0.00251804974068624,-13501.474268315
4.11,-1.30800909016243,-0.00403819524681406,-0.000308660373633508,-0.000270127029799388,-8.31314748076674e-05,-0.00165528728514803,-8324.89953508579
4.12,2.56630160284557,-0.00321375692549169,-0.000249292893044705,-0.00029488760688865,-0.000140769234289344,-0.000747937882289975,-2880.80311793745
4.13,3.78777152027091,-0.00257681554596596,-0.000197499659845663,-0.000311451665910862,-0.000200619897421354,-2.23591425255982e-05,1461.1226447038
4.14,3.924,-0.00228445729802571,-0.000163943146688729,-0.000320493370922259,-0.000260613849383378,0.000397724023154011,3938.48281945158
4.15,3.521239693962,-0.00235936075910156,-0.000151244851868212,-0.000323532760590613,-0.000318295883618134,0.000495703826775493,4513.30278292791
4.16,2.53449429811538,-0.00275561296278901,-0.000158069716468144,-0.000322692395846951,-0.000371039903415957,0.000310874293842776,3404.3255853316
4.17,1.02365228170153,-0.00337200128222088,-0.000180090641377818,-0.000320362418820388,-0.000416305230574253,-7.16714354400292e-05,1109.05120963477
4.18,-0.461870326823813,-0.00406797089600937,-0.000210367493912079,-0.000318815450196489,-0.000451903162590588,-0.000536060911892407,-1669.60570335077
4.19,-1.62337740095147,-0.00470032045630338,-0.000241220598639302,-0.000319833975764881,-0.000476234590344966,-0.000966079463206449,-4203.17383839001
4.2,-1.82004719707356,-0.00516799987142465,-0.000267061549872939,-0.000324437607559146,-0.000488453103392228,-0.00128017173245713,-6017.43159566609
4.21,-1.69662840896886,-0.00543544560058976,-0.000286016669430039,-0.000332774762887491,-0.00048852269377733,-0.00144911474664827,-6979.98826074223
4.22,-1.09610996645207,-0.00552012800930341,-0.000298955134528113,-0.000344175923021141,-0.000477171854362939,-0.00148703752641952,-7195.16098776801
4.23,0.182939105767591,-0.00548909240923106,-0.000309037500814771,-0.000357333272844995,-0.000455763886205722,-0.0014494076337153,-6969.38163154274
4.24,1.32247484410637,-0.00545222864519635,-0.000321573379516432,-0.000370578475980954,-0.000426104604334321,-0.0014265053898022,-6831.96816806415
4.25,0.584441250687069,-0.00548273379831474,-0.000339536558735676,-0.00038216859171723,-0.00039023443369155,-0.0014797512953947,-7134.2406779106
4.26,-0.802064697594784,-0.00554042818801649,-0.000359028741525753,-0.00039044533484538,-0.000350267051493773,-0.00158136012770284,-7705.95261429321
4.27,-1.69515828178998,-0.00551830348298563,-0.000372330990417536,-0.00039385975170822,-0.000308282900752339,-0.00165019836862449,-8090.57886452017
4.28,-2.40766669909844,-0.00532241637275105,-0.00037273347971929,-0.00039097213349001,-0.000266237757426071,-0.00161462023846371,-7877.1100835555
4.29,-2.72461917728597,-0.00488997926364501,-0.000355330720383606,-0.000380482017786932,-0.000225868240106077,-0.0014279277418492,-6756.9551038684
4.3,-1.57234440267625,-0.00421890990525904,-0.000318993508979252,-0.000361305473329368,-0.000188591837814596,-0.00109090295281547,-4734.80636966601
4.31,0.311252946342265,-0.00340817176760704,-0.000269150111997351,-0.00033274559564736,-0.000155389609942255,-0.000681944624293963,-2281.05639853699
4.32,1.40203029295999,-0.00260938756856247,-0.000214880213475851,-0.000294724353108373,-0.000126691534091081,-0.000318721606131375,-101.807567414814
4.33,1.84326677744012,-0.00193573257954086,-0.000163432922125493,-0.000247943924543582,-0.00010232173125613,-8.64176990101243e-05,1289.17840760067
4.34,1.52993879492801,-0.00142853355709227,-0.000118146766611481,-0.000193889260770099,-8.15386004096543e-05,-1.16648970438248e-05,1736.1560022057
4.35,0.831060662998086,-0.00106508521274292,-7.88269866764703e-05,-0.000134677383532196,-6.31624358985984e-05,-6.90847107567647e-05,1391.63711992806
4.36,0.200259583904575,-0.000786090909958397,-4.32979312301167e-05,-7.28058984213063e-05,-4.57604752690254e-05,-0.000203379412244783,585.868910999953
4.37,0.148602339383754,-0.000540568616530051,-9.95378972599966e-06,-1.08788562839496e-05,-2.78475697771988e-05,-0.000365319839696318,-385.638777175577
4.38,0.546093987275794,-0.000319628990723735,2.03415702791773e-05,4.86148839311814e-05,-8.06279602246427e-06,-0.000538846160200155,-1424.68203362651
4.39,1.09251522039916,-0.000155316939359616,4.44299435699838e-05,0.000103441022598016,1.46973248054274e-05,-0.000740562786863953,-2626.44817447154
4.4,1.46477968423247,-9.43309745820125e-05,5.85511363484594e-05,0.000151696988415496,4.11862054074995e-05,-0.00099949456319925,-4152.50973980732
4.41,1.57767950164581,-0.000172301595189929,6.00257456081566e-05,0.000191863101828006,7.17443120675384e-05,-0.00133738096940325,-6102.05751935627
4.42,1.71684575659744,-0.000408653554107172,4.77063511680248e-05,0.000222844834347412,0.000106261540819791,-0.00176517936891399,-8478.46734709123
4.43,1.58867446629728,-0.000811435770235305,2.18076024846716e-05,0.000244002119028413,0.000144167566623003,-0.00228735400752522,-11205.5669524564
4.44,1.19236239093764,-0.00136974294332288,-1.56400254734715e-05,0.000255167951742468,0.00018444931064151,-0.0028960609962007,-14108.9072407715
4.45,0.149693158875671,-0.00203684795075517,-6.01732447891688e-05,0.000256670446549134,0.000225689216372451,-0.00355671905603187,-16909.4952851311
4.46,-1.50447559719739,-0.00271211113046138,-0.000104840668930824,0.000249365204785336,0.00026612041605064,-0.00419043295731993,-19269.3641452203
4.47,-2.3126464048117,-0.00326962998006006,-0.000142930761055706,0.000234641085791765,0.000303710919232093,-0.00469314645834541,-20940.1509250007
4.48,-2.41396618166426,-0.00362830096378288,-0.000171622281461037,0.000214325683145204,0.000336300539444447,-0.00499271515184589,-21865.7345857911
4.49,-2.44397363423279,-0.00376510249534549,-0.000190975222750656,0.000190486663072109,0.000361783537067406,-0.00506576441394538,-22087.345018943
4.5,-1.84714166577163,-0.00369343547735012,-0.000199791601086262,0.00016522783147762,0.000378288643703846,-0.00493084502409286,-21277.8286798278
4.51,-0.66767325705549,-0.00347365379383427,-0.000197643378988564,0.000140515318046483,0.000384334146937055,-0.00465159570341618,-19602.3327557678
4.52,0.37235371270083,-0.00320646548547243,-0.000188339969540201,0.000117970532113842,0.000378974718469972,-0.00431744449722944,-17597.4255186473
4.53,0.892087055300384,-0.0029860759215217,-0.000176882384297459,9.86562987824494e-05,0.000361921644671751,-0.00400737993448596,-15737.0381421865
4.54,0.616960067222219,-0.00285626254768235,-0.000165884015831193,8.29620450348659e-05,0.000333590133643181,-0.00375866793393102,-14244.7661388568
4.55,0.0481145603073016,-0.00279982104439906,-0.000154736602040718,7.06337864340872e-05,0.000295056196123611,-0.00355925321426019,-13048.2778208318
4.56,-0.611357221650103,-0.00276206012469934,-0.000140920734115678,6.09203323010312e-05,0.000247939479597479,-0.00336664080471753,-11892.6033635759
4.57,-0.952736619050928,-0.00268391937568847,-0.000121892055948844,5.27740913270274e-05,0.000194244343889759,-0.00313437434105307,-10499.0045815891
4.58,-0.520744829764785,-0.0025390338943417,-9.72152931092277e-05,4.50388753969798e-05,0.000136194477663336,-0.00284149891016561,-8741.75199626439
4.59,0.121338793664432,-0.002352747667369,-6.96288497874743e-05,3.65743774340861e-05,7.6088299550998e-05,-0.0025076694452804,-6738.77520695308
4.6,0.211838136984224,-0.00216640736792457,-4.27966296476784e-05,2.633076108438e-05,1.61757109350319e-05,-0.00216536280046281,-4684.93533804754
4.61,0.0874306697582148,-0.00199379497477693,-1.85787919869169e-05,1.34303204457875e-05,-4.1460809001743e-05,-0.00182600156482259,-2648.76792420624
4.62,-0.10376271668741,-0.00182282649361802,2.9423346404236e-06,-2.72882521907079e-06,-9.50211299038e-05,-0.00148151905988121,-581.889430293814
4.63,-0.0959757529962535,-0.001638168546083,2.21087195961577e-05,-2.23828109439881e-05,-0.000143079491753886,-0.00112209564691683,1565.39784196324
4.64,0.263933692609979,-0.00144212313473191,3.83797979419579e-05,-4.53656074874069e-05,-0.000184635074834113,-0.000752287950965487,3743.23320397231
4.65,0.197694918530967,-0.00124947588990104,5.06840536333176e-05,-7.11333084828595e-05,-0.000219117798102536,-0.000387034499273562,5843.61826691511
4.66,-0.309909255059041,-0.00105203504891945,5.9630615226303e-05,-9.88078577782973e-05,-0.000246366688227474,-2.40768981133595e-05,7863.53170260589
4.67,-0.589996992690216,-0.000815147631035699,6.76208960671799e-05,-0.000127210220687226,-0.000266594309438198,0.00035911345157398,9904.57724928946
4.68,-0.566447687340869,-0.000512618276721619,7.65879954949962e-05,-0.000154913496867886,-0.000280327856520048,0.00077853381169296,12012.7319964512
4.69,-0.391822361496326,-0.000143298363843451,8.70050914281147e-05,-0.000180347245239972,-0.000288318883513897,0.00123068137052927,14125.2197695297
4.7,0.283893210176837,0.000266049928909632,9.79172173156752e-05,-0.000201945544233566,-0.000291430467270921,0.00168970158798935,16096.4912473438
4.71,0.979699693582932,0.000659260585623475,0.000107194409917054,-0.000218317085255481,-0.000290517057643087,0.00210516362435693,17736.2749920703
4.72,1.01366880421529,0.000983236307288231,0.000113545711508765,-0.000228391935044214,-0.000286321054654396,0.00242743850877167,18921.3711877547
4.73,0.793424911391765,0.00122390884409776,0.000118013048937919,-0.000231492385660404,-0.000279410810034628,0.00263831337242337,19659.7804371323
4.74,0.811396162521086,0.00139057335727054,0.000122302998609953,-0.000227336043978063,-0.000270158355306983,0.00274126239970087,20011.4272533008
4.75,1.11637689678483,0.00147985981374569,0.000126567090169516,-0.000216025331550988,-0.000258735733552897,0.00273335812350942,19964.0015961521
4.76,1.43142044086151,0.00146793437146421,0.000128104524975438,-0.000198062722725025,-0.000245114643648866,0.00260219660049864,19177.0324580874
4.77,1.52381037269161,0.0013289429782838,0.000123609203441304,-0.000174369107438993,-0.000229078300015588,0.0023363605127316,17582.0159314851
4.78,1.30473911082189,0.00105572399957461,0.000111798551933454,-0.000146242389041496,-0.000210268532058089,0.00193668852857268,15183.9840265316
4.79,0.979674902230843,0.000664814747302579,9.28970841480783e-05,-0.000115247290747353,-0.00018826770976317,0.00142303924620738,12102.0883323398
4.8,0.567248448013343,0.000187811602932836,6.80452411081937e-05,-8.30695629190286e-05,-0.000162697032993668,0.000827608480229045,8529.50373646981
4.81,0.109075999267126,-0.000335839982940258,3.89265164998439e-05,-5.13594065969785e-05,-0.000133315528412403,0.000188854323694078,4696.97879726001
4.82,-0.303237902211889,-0.000863755114208959,7.54924741534932e-06,-2.15834863377248e-05,-0.000100106582590153,-0.000452848156763858,846.763914512393
4.83,-0.530810118712922,-0.00135973450095741,-2.41325529636247e-05,5.09636319265837e-06,-6.33404057139009e-05,-0.00106317875721189,-2789.04202340246
4.84,-0.722568747986177,-0.00179925990968518,-5.43245935256009e-05,2.79047617230999e-05,-2.36044381051024e-05,-0.00161917253801781,-6006.09462850236
4.85,-1.09496460598556,-0.0021600607045106,-8.11299790651753e-05,4.6494378569996e-05,1.81995602061752e-05,-0.00210089095947018,-8677.50555389675
4.86,-1.27053200320948,-0.00241693616814071,-0.000102711421316317,6.09486683561079e-05,6.08906262822109e-05,-0.00248579651209992,-10718.3275602515
4.87,-1.0420276318699,-0.00256028533811739,-0.000118373680061847,7.17327387623458e-05,0.000103078415617082,-0.00276346024566068,-12135.2446196538
4.88,-0.403295799243118,-0.00261588385253713,-0.000129438848011666,7.9578047187304e-05,0.000143268518456504,-0.00295215163601284,-13070.7927646602
4.89,0.188750446610775,-0.00263874830139939,-0.000138601369693707,8.53171225076712e-05,0.000179990290581765,-0.00309489005762402,-13762.2410295583
4.9,0.326544252310764,-0.00268009785864922,-0.000148014892193246,8.97203216238609e-05,0.000211919835269858,-0.00323314881157092,-14416.3595138583
4.91,0.153468138058263,-0.0027590636955344,-0.000157943153300875,9.33862746336029e-05,0.000237972347776265,-0.00338335938432678,-15108.2393030503
4.92,-0.0867010602662354,-0.00286574666627922,-0.000167252560263337,9.66968276679263e-05,0.000257356323668929,-0.00353822879414389,-15801.3126368865
4.93,-0.475128741921014,-0.00297496164995498,-0.000174341470432784,9.98165609756871e-05,0.000269596182918021,-0.00367721823441431,-16406.8005604484
4.94,-0.91698996847379,-0.00305065712038299,-0.000177392106838827,0.0001027224903875,0.000274529194295426,-0.00377015160062175,-16804.1930957903
4.95,-1.20057080761431,-0.00305394717032689,-0.000174749168717482,0.000105254315008309,0.000272281852327113,-0.00378398036535147,-16863.1697822396
4.96,-1.14513238607287,-0.00296061011235475,-0.000165069845176994,0.000107174221339297,0.000263232150132129,-0.0036998216070147,-16358.217232219
4.97,-0.703975233919422,-0.00277659182262848,-0.000148425338056989,0.000108215042128022,0.000247968311471062,-0.00352452067858002,-15306.4116616109
4.98,-0.114785199739703,-0.00253891301959555,-0.000127234095567527,0.00010808869251586,0.000227256507410312,-0.00328811299528668,-13887.9655618509
4.99,0.691101084779601,-0.00230667692296831,-0.000105499061484094,0.000106457588401881,0.000202017085960674,-0.00303738912933077,-12383.6223661154
5,1.3707262526772,-0.00215002085822092,-8.80029639322292e-05,0.00010289297560969,0.000173300102905705,-0.00282750527072032,-11124.3192144527
5.01,1.42772652940024,-0.0021223588694757,-7.8587383617254e-05,9.68523166940262e-05,0.000142248171111449,-0.00270020604455329,-10360.5238574506
5.02,0.882111015219768,-0.00222764538437249,-7.81146340901252e-05,8.77186289235505e-05,0.000110032035336827,-0.0026583350929854,-10109.2981480432
5.03,-0.138128984780233,-0.00241237195848914,-8.38976753789954e-05,7.4919513321122e-05,7.77563916224315e-05,-0.00265997358492154,-10118.1506460546
5.04,-0.927880809446491,-0.00259028143263256,-9.11200969208922e-05,5.8093608416714e-05,4.63546157247938e-05,-0.00263826269062677,-9987.88528028598
5.05,-1.19099142916711,-0.00268832279506983,-9.55509830350762e-05,3.72351821542444e-05,1.65051647381601e-05,-0.00253780450495621,-9385.13616626263
5.06,-1.18436222161851,-0.00267265202761283,-9.50854723813305e-05,1.27595245153789e-05,-1.14046689163572e-05,-0.00233522180719652,-8169.63997970447
5.07,-1.3015112767799,-0.00253329002356962,-8.88273618354932e-05,-1.45099987073787e-05,-3.7267755514977e-05,-0.00202711160576136,-6320.97877109351
5.08,-1.6471721406865,-0.00225535377125284,-7.53633650519026e-05,-4.33908863958052e-05,-6.12172423561089e-05,-0.0016074563935591,-3803.04749787995
5.09,-1.72900095652668,-0.00181624654129895,-5.26327407912144e-05,-7.24010462968074e-05,-8.35704541661234e-05,-0.00106527127278403,-549.936773229528
5.1,-1.35079152646243,-0.00121247676768806,-1.98611974171153e-05,-9.98504280534143e-05,-0.000104751928898161,-0.00040440797196077,3359.06163703066
5.11,-0.532716573688567,-0.000481125777456821,2.04775265949638e-05,-0.000124001785143317,-0.00012518672327107,0.000342233757093103,7548.4067792376
5.12,0.315752576746419,0.000306656865904836,6.31653517038081e-05,-0.000143293363539346,-0.000145174322166109,0.00111774526831076,11520.5340305472
5.13,0.714033085461932,0.00107875189844534,0.000103320028346823,-0.000156551205693534,-0.000164779015314031,0.00186358859202401,14916.5389148167
5.14,0.432319035133718,0.00180207438015694,0.00013935421384672,-0.000163103129858286,-0.000183776014105793,0.00254916412857943,17656.9660780001
5.15,0.529592863325352,0.00247951274249696,0.000172294415189376,-0.000162774835058626,-0.000201661759831268,0.00317122458941882,19832.7707895493
5.16,1.48810338827781,0.00309060209138068,0.000201905436229664,-0.000155841180327208,-0.000217697963009884,0.00370848343696743,21490.3552514251
5.17,2.29576101490387,0.00356623362596394,0.00022572403622207,-0.000142993872785948,-0.00023096301386925,0.0040998718875232,22585.6608768112
5.18,2.59280355822872,0.00383615124570437,0.00024186896858436,-0.000125293484622286,-0.000240420472371686,0.00428199320397897,23071.3485430575
5.19,1.45786289699964,0.00389510354431392,0.000250937172941723,-0.000104054309175299,-0.000245020130302826,0.00424839770384497,22869.7755422535
5.2,0.0971984624812833,0.00382748494224914,0.000254808244964574,-8.06779565552445e-05,-0.00024381906494582,0.0040783645377805,21849.5765458666
5.21,-0.0669200404344173,0.00373429190724344,0.000255934674449902,-5.64798344189502e-05,-0.000236098584949724,0.00386620938895101,20576.6456528897
5.22,-0.169944222743096,0.00366019516317993,0.000255979506931277,-3.25469389454574e-05,-0.000221455958723847,0.00365307936983683,19297.8655382046
5.23,-0.18094736854076,0.00361402728398869,0.000255077852275086,-9.66014181594563e-06,-0.000199854149909348,0.00344999846600944,18079.3801152403
5.24,-0.455568365122788,0.00360454546680519,0.000253686604516241,1.17359853553549e-05,-0.000171634775553578,0.00326690933526032,16980.8453307456
5.25,-1.39893385308407,0.00366757342160402,0.000254189181658341,3.15597633528835e-05,-0.000137511148166756,0.00313391735296393,16182.8934369672
5.26,-2.30492637777118,0.00387749218686506,0.000261598120285698,5.01373881452724e-05,-9.85498919376384e-05,0.00311002396748906,16039.533124118
5.27,-2.54061776208136,0.00430629708107433,0.000279996083385113,6.82206502666351e-05,-5.61241176301278e-05,0.0032547636633965,16657.7559229835
5.28,-2.1120471793835,0.00497463252135956,0.000309623048458354,8.69007815928648e-05,-1.18119102358756e-05,0.00358966961002432,17993.766442128
5.29,-1.15750574990049,0.00583999786355386,0.000347419414376866,0.000107416738924034,3.27533145353959e-05,0.00408467577934319,19768.1978287335
5.3,0.488508634643451,0.00679995968277974,0.000387716684253579,0.000130902825581406,7.60534852324663e-05,0.00465913690053692,21572.6696904787
5.31,1.7456632242657,0.00771458266758207,0.000424385326199071,0.000158135427049936,0.000116844398742208,0.0051968681204137,23054.0754274291
5.32,1.62186512847404,0.00848121143852324,0.000454995853682318,0.000189376991174468,0.000154256505182349,0.00560614577838235,24068.8996022767
5.33,1.07601657558393,0.00908702829974412,0.000481836951510876,0.000224378921109311,0.000187811600977457,0.00586852939479261,24675.0354583715
5.34,1.20460436059919,0.00955836453104996,0.000507453378938593,0.00026247717629366,0.000217383367998716,0.00600403440741847,24975.9675747499
5.35,1.59346415552088,0.00989221011273939,0.000531411227444853,0.000302673552110998,0.000243146880182861,0.00601417613768002,24997.108267108
5.36,0.930191363461186,0.010082295750594,0.000550955255370846,0.000343679393152067,0.000265528933240925,0.00590570685624422,24346.2925784932
5.37,-0.497317002040675,0.0101877312200183,0.000566632835944118,0.000384008071710828,0.000285128900023501,0.00573895991237585,23345.810915283
5.38,-1.29435897170223,0.0103163381790001,0.000583691496075712,0.000422183572100551,0.000302590308379925,0.00560586282339785,22547.228381415
5.39,-1.3595279989386,0.0105450609508036,0.000606066957653506,0.000456963936281266,0.000318471146495058,0.00557165360525623,22341.9730725653
5.4,-0.939753387961916,0.0108862228189918,0.000632961224466789,0.000487446045915039,0.000333170677561017,0.00565334220639755,22579.9665274857
5.41,0.152058501778483,0.0112927488546191,0.000659810846816875,0.000513038429647071,0.000346919089643344,0.0058215827366329,23051.1358383226
5.42,1.59030325812953,0.0116632315302081,0.000680881948439145,0.000533363444619313,0.000359804238846816,0.0059966528553491,23519.8127079925
5.43,2.61313246694171,0.0118726653640052,0.000691116517999945,0.000548150764484871,0.000371808185649791,0.00607279367872065,23719.1775344574
5.44,2.6081741965239,0.0118339902240301,0.000686854607831882,0.000557154817421876,0.000382837935280821,0.0059773397261056,23146.4538187671
5.45,0.568408683291109,0.0115727981248424,0.000668553179842243,0.000560140976344577,0.000392731657987689,0.00573566519381415,21696.4066250183
5.46,-0.999163384108011,0.011230096537457,0.000643604158811984,0.0005570032785981,0.000401217993220793,0.00546352498718587,20063.5653852487
5.47,-1.02412331739122,0.010935271596835,0.000619904885773896,0.000547937218205999,0.000407862943128803,0.00526273342724366,18858.8160255954
5.48,-1.28302684466234,0.0107344265308234,0.000600645693170276,0.000533506329767828,0.000412069868414471,0.00516802772195412,18290.5817938582
5.49,-1.44581429988438,0.0106443691981146,0.000587235335997973,0.000514600801794753,0.000413131816531133,0.00519048456254874,18381.3619033521
5.5,-0.975616557893872,0.0106672273391246,0.000579381967137422,0.000492343805669754,0.000410310546439349,0.00533189658983709,18932.1465845288
5.51,0.418408607476576,0.0107482461632705,0.000573595060835304,0.000467931690331086,0.000402941996407557,0.00554815867200425,19734.4934940738
5.52,1.92504353144092,0.0107683128201319,0.000564218179371503,0.000442422307477189,0.000390555507974264,0.00573840723876926,20410.0714753182
5.53,2.71911549712221,0.0105980142820394,0.000546129003465136,0.000416541957772347,0.000372972289490405,0.00578969857941896,20590.4386891759
5.54,3.17882153890865,0.0101497201079716,0.000514862775126417,0.000390554123078717,0.000350361231511435,0.00562891884099196,19625.7602586139
5.55,3.21752083951959,0.00938137040294604,0.000466295074874703,0.000364187245360679,0.000323250833675707,0.00522793104886612,17219.8335058588
5.56,2.92126418205596,0.008289060142888,0.00039884309465585,0.000336647848937182,0.000292487748574101,0.00458833685108632,13382.26831918
5.57,1.45743152747329,0.00692551990713033,0.000314788538637726,0.000306753886671331,0.000259132770154214,0.00375508920346256,8382.78243343743
5.58,-0.464555230255053,0.00542159108792529,0.000221218375682483,0.00027319132361382,0.000224301578565131,0.00283423048762413,2857.63013840685
5.59,-1.11032036946949,0.00392797162601031,0.000126798968816966,0.000234829950351119,0.000188986288256423,0.00194575687928208,-2416.21872122013
5.6,-0.968104778210903,0.00252290342068404,3.68321434377064e-05,0.000190966365176603,0.000153919139375186,0.00114871988792186,-6902.74436633628
5.61,0.0769664879549662,0.00119045363431552,-4.86862325333412e-05,0.000141406058914842,0.000119517673949414,0.000426398633124226,-10645.3173747299
5.62,1.35630016489661,-0.000156152107994805,-0.000134168507580538,8.6388792293788e-05,8.59091459252093e-05,-0.00029341805829326,-13984.4101330767
5.63,1.09226730687827,-0.0015994337843345,-0.000223013875955445,2.64578230808464e-05,5.29910661667323e-05,-0.00108259983218618,-17146.6215363173
5.64,0.0817975787365508,-0.00313203275638219,-0.000312734224994471,-3.75913841973352e-05,2.04717738453748e-05,-0.00194455894913503,-20025.3193677389
5.65,-0.725685020943765,-0.00467596260123074,-0.000397747250842238,-0.000104678166371933,-1.21116259475334e-05,-0.0028236292458486,-22421.6211503874
5.66,-1.74629540374397,-0.006139620010921,-0.000473761693502941,-0.000173424852128338,-4.53573094960862e-05,-0.00364646213246249,-24254.9861856035
5.67,-2.8003071752137,-0.00742514465656374,-0.000537965596385589,-0.000242208464690198,-7.99306309554494e-05,-0.00432876776525129,-25531.8247174048
5.68,-3.45960839266874,-0.00843761495387762,-0.000588807098110476,-0.000309255895460911,-0.000116475840579204,-0.00478527515093549,-26287.9748937893
5.69,-3.58537492181626,-0.00911428941311951,-0.000626394588035916,-0.00037277351311164,-0.00015551639682356,-0.00495742522042349,-26558.1439527239
5.7,-2.62597438732381,-0.00945587049228895,-0.000650515036296936,-0.000431076290755233,-0.000197363034823706,-0.0048516347895358,-25923.4013673978
5.71,-0.434032117563068,-0.00956103328848045,-0.000661564566841529,-0.000482695366470777,-0.000242042142066796,-0.00457034581711568,-24235.6675328771
5.72,0.918827007663586,-0.00959560195326966,-0.000665293257614618,-0.000526534085567509,-0.000289221542030067,-0.00426382596650577,-22396.5484292176
5.73,1.67706059476501,-0.00969871694376605,-0.000669538530018188,-0.000562064025097975,-0.000338142946944067,-0.00404763313634922,-21099.3914482783
5.74,2.43515039202431,-0.00995824799012443,-0.000679993327496247,-0.000589442072478603,-0.000387611179125771,-0.0039928803053622,-20770.8744623562
5.75,2.77214419924059,-0.0104362863855192,-0.000699341422463291,-0.000609495909144813,-0.000436059452043233,-0.00415465796437439,-21284.3695430347
5.76,2.6210409082581,-0.0111615011265553,-0.000726619651705097,-0.000623580730920135,-0.000481683937403542,-0.00456671757445168,-22467.5218491723
5.77,1.68366501096152,-0.0121080861073262,-0.000758476779893032,-0.000633339910519293,-0.000522625709882118,-0.00521609346626624,-24056.1133353315
5.78,0.118618686513226,-0.0131834535410264,-0.000789436031971066,-0.000640415133215162,-0.000557171051827232,-0.00603017355977797,-25682.430911555
5.79,-1.25970561975221,-0.0142493509173484,-0.0008139585522312,-0.000646161269625689,-0.00058393714732339,-0.00689074582829942,-27069.2250199557
5.8,-1.74314690202867,-0.0151844001049536,-0.000829877365331655,-0.000651457243091481,-0.000601998780537355,-0.00768439990469583,-28118.9334676412
