0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.999999776483e-03	1.106760372238e-08	5.533801913261e-01
1.999999955297e-02	1.341237378938e-07	6.706186771393e+00
2.999999932945e-02	2.904565405970e-07	1.452282810211e+01
3.999999910593e-02	-6.000891517033e-07	-3.000445938110e+01
5.000000074506e-02	-4.120563971810e-06	-2.060281982422e+02
5.999999865890e-02	-1.058073667082e-05	-5.290368041992e+02
7.000000029802e-02	-1.842350502557e-05	-9.211752319336e+02
7.999999821186e-02	-2.599119761726e-05	-1.299559814453e+03
9.000000357628e-02	-3.232184099033e-05	-1.616092041016e+03
1.000000014901e-01	-3.723300324054e-05	-1.861650024414e+03
1.099999994040e-01	-4.092840754311e-05	-2.046420410156e+03
1.199999973178e-01	-4.172621993348e-05	-2.086311035156e+03
1.299999952316e-01	-3.778914469876e-05	-1.889457153320e+03
1.400000005960e-01	-2.986350409628e-05	-1.493175292969e+03
1.500000059605e-01	-2.052269519481e-05	-1.026134765625e+03
1.599999964237e-01	-1.256242558156e-05	-6.281212768555e+02
1.700000017881e-01	-6.565344847331e-06	-3.282672424316e+02
1.800000071526e-01	-1.863292141024e-06	-9.316460418701e+01
1.899999976158e-01	-1.696852507393e-07	-8.484262466431e+00
2.000000029802e-01	-4.496036581259e-06	-2.248018341064e+02
2.099999934435e-01	-1.317912574450e-05	-6.589562988281e+02
2.199999988079e-01	-2.017116821662e-05	-1.008558410645e+03
2.300000041723e-01	-2.290687189088e-05	-1.145343627930e+03
2.399999946356e-01	-2.234216663055e-05	-1.117108398438e+03
2.500000000000e-01	-1.776600402081e-05	-8.883001708984e+02
2.599999904633e-01	-7.463016117981e-06	-3.731507873535e+02
2.700000107288e-01	6.821456281614e-06	3.410728149414e+02
2.800000011921e-01	1.986379538721e-05	9.931897583008e+02
2.899999916553e-01	2.802237577271e-05	1.401118774414e+03
3.000000119209e-01	3.263564576628e-05	1.631782226562e+03
3.100000023842e-01	3.862723315251e-05	1.931361694336e+03
3.199999928474e-01	4.918549893773e-05	2.459274902344e+03
3.300000131130e-01	6.183551158756e-05	3.091775634766e+03
3.400000035763e-01	7.205032306956e-05	3.602516113281e+03
3.499999940395e-01	7.847766391933e-05	3.923883300781e+03
3.600000143051e-01	8.169740613084e-05	4.084870361328e+03
3.700000047684e-01	8.170577348210e-05	4.085288574219e+03
3.799999952316e-01	7.712133083260e-05	3.856066650391e+03
3.899999856949e-01	6.810550257796e-05	3.405275146484e+03
4.000000059605e-01	6.089793168940e-05	3.044896484375e+03
4.099999964237e-01	6.296089122770e-05	3.148044677734e+03
4.199999868870e-01	7.398057641694e-05	3.699029052734e+03
4.300000071526e-01	8.717847231310e-05	4.358923339844e+03
4.399999976158e-01	9.531070827506e-05	4.765535156250e+03
4.499999880791e-01	9.550805407343e-05	4.775402832031e+03
4.600000083447e-01	9.144206705969e-05	4.572103515625e+03
4.699999988079e-01	8.807583799353e-05	4.403791992188e+03
4.799999892712e-01	8.781155338511e-05	4.390577636719e+03
4.900000095367e-01	9.003784361994e-05	4.501892089844e+03
5.000000000000e-01	9.263498213841e-05	4.631749023438e+03
5.099999904633e-01	9.427062468603e-05	4.713531250000e+03
5.199999809265e-01	9.416706598131e-05	4.708353515625e+03
5.299999713898e-01	9.402500290889e-05	4.701250488281e+03
5.400000214577e-01	9.386784222443e-05	4.693392089844e+03
5.500000119209e-01	9.037446579896e-05	4.518723144531e+03
5.600000023842e-01	8.467416773783e-05	4.233708496094e+03
5.699999928474e-01	8.065445581451e-05	4.032722900391e+03
5.799999833107e-01	8.079444523901e-05	4.039722412109e+03
5.899999737740e-01	8.564333984395e-05	4.282166992188e+03
6.000000238419e-01	9.232502634404e-05	4.616251464844e+03
6.100000143051e-01	9.615604358260e-05	4.807802246094e+03
6.200000047684e-01	9.420500282431e-05	4.710250488281e+03
6.299999952316e-01	8.686616638443e-05	4.343308593750e+03
6.399999856949e-01	7.730490324320e-05	3.865245117188e+03
6.499999761581e-01	7.009810360614e-05	3.504905273438e+03
6.600000262260e-01	6.634667079197e-05	3.317333496094e+03
6.700000166893e-01	6.161115743453e-05	3.080558105469e+03
6.800000071526e-01	5.220892489888e-05	2.610446289062e+03
6.899999976158e-01	3.679444489535e-05	1.839722290039e+03
6.999999880791e-01	1.452540072933e-05	7.262700195312e+02
7.099999785423e-01	-1.070202597475e-05	-5.351013183594e+02
7.200000286102e-01	-3.235277836211e-05	-1.617638916016e+03
7.300000190735e-01	-4.624622306437e-05	-2.312311279297e+03
7.400000095367e-01	-5.043011697126e-05	-2.521505859375e+03
7.500000000000e-01	-4.976042691851e-05	-2.488021240234e+03
7.599999904633e-01	-5.369109567255e-05	-2.684554687500e+03
7.699999809265e-01	-6.468661013059e-05	-3.234330322266e+03
7.799999713898e-01	-7.775321137160e-05	-3.887660644531e+03
7.900000214577e-01	-8.637039718451e-05	-4.318520019531e+03
8.000000119209e-01	-8.587502816226e-05	-4.293751464844e+03
8.100000023842e-01	-7.714897947153e-05	-3.857449218750e+03
8.199999928474e-01	-6.379067053786e-05	-3.189533447266e+03
8.299999833107e-01	-4.502493175096e-05	-2.251246582031e+03
8.399999737740e-01	-1.733653334668e-05	-8.668266601562e+02
8.500000238419e-01	1.670211349847e-05	8.351057128906e+02
8.600000143051e-01	5.052198321209e-05	2.526099121094e+03
8.700000047684e-01	8.360326319234e-05	4.180163085938e+03
8.799999952316e-01	1.192219424411e-04	5.961097167969e+03
8.899999856949e-01	1.575633214088e-04	7.878166015625e+03
8.999999761581e-01	1.926852855831e-04	9.634264648438e+03
9.100000262260e-01	2.170367224608e-04	1.085183593750e+04
9.200000166893e-01	2.308194088982e-04	1.154097070312e+04
9.300000071526e-01	2.385060361121e-04	1.192530175781e+04
9.399999976158e-01	2.429429296171e-04	1.214714648438e+04
9.499999880791e-01	2.462833072059e-04	1.231416503906e+04
9.599999785423e-01	2.495469525456e-04	1.247734765625e+04
9.700000286102e-01	2.552784862928e-04	1.276392480469e+04
9.800000190735e-01	2.666965883691e-04	1.333482910156e+04
9.900000095367e-01	2.783940872177e-04	1.391970410156e+04
